index,from_square,action_type,move,action_desc
4045,h7,30,,북동(NE) 방향 거리 3
4046,h7,31,,북동(NE) 방향 거리 4
4047,h7,32,,북동(NE) 방향 거리 5
4048,h7,33,,북동(NE) 방향 거리 6
4049,h7,34,,북동(NE) 방향 거리 7
4050,h7,35,h7g8,북서(NW) 방향 거리 1
4051,h7,36,,북서(NW) 방향 거리 2
4052,h7,37,,북서(NW) 방향 거리 3
4053,h7,38,,북서(NW) 방향 거리 4
4054,h7,39,,북서(NW) 방향 거리 5
4055,h7,40,,북서(NW) 방향 거리 6
4056,h7,41,,북서(NW) 방향 거리 7
4057,h7,42,,남동(SE) 방향 거리 1
4058,h7,43,,남동(SE) 방향 거리 2
4059,h7,44,,남동(SE) 방향 거리 3
4060,h7,45,,남동(SE) 방향 거리 4
4061,h7,46,,남동(SE) 방향 거리 5
4062,h7,47,,남동(SE) 방향 거리 6
4063,h7,48,,남동(SE) 방향 거리 7
4064,h7,49,h7g6,남서(SW) 방향 거리 1
4065,h7,50,h7f5,남서(SW) 방향 거리 2
4066,h7,51,h7e4,남서(SW) 방향 거리 3
4067,h7,52,h7d3,남서(SW) 방향 거리 4
4068,h7,53,h7c2,남서(SW) 방향 거리 5
4069,h7,54,h7b1,남서(SW) 방향 거리 6
4070,h7,55,,남서(SW) 방향 거리 7
4071,h7,56,,"나이트 이동 (+1,+2)"
4072,h7,57,,"나이트 이동 (+2,+1)"
4073,h7,58,,"나이트 이동 (+2,−1)"
4074,h7,59,,"나이트 이동 (+1,−2)"
4075,h7,60,h7g5,"나이트 이동 (−1,−2)"
4076,h7,61,h7f6,"나이트 이동 (−2,−1)"
4077,h7,62,h7f8,"나이트 이동 (−2,+1)"
4078,h7,63,,"나이트 이동 (−1,+2)"
4079,h7,64,h7h8=N,폰 직진 승격 → 나이트
4080,h7,65,h7h8=B,폰 직진 승격 → 비숍
4081,h7,66,h7h8=R,폰 직진 승격 → 룩
4082,h7,67,,폰 대각선 우 승격 → 나이트
4083,h7,68,,폰 대각선 우 승격 → 비숍
4084,h7,69,,폰 대각선 우 승격 → 룩
4085,h7,70,h7g8=N,폰 대각선 좌 승격 → 나이트
4086,h7,71,h7g8=B,폰 대각선 좌 승격 → 비숍
4087,h7,72,h7g8=R,폰 대각선 좌 승격 → 룩
4088,a8,0,,북(N) 방향 거리 1
4089,a8,1,,북(N) 방향 거리 2
4090,a8,2,,북(N) 방향 거리 3
4091,a8,3,,북(N) 방향 거리 4
4092,a8,4,,북(N) 방향 거리 5
4093,a8,5,,북(N) 방향 거리 6
4094,a8,6,,북(N) 방향 거리 7
4095,a8,7,a8b8,동(E) 방향 거리 1
4096,a8,8,a8c8,동(E) 방향 거리 2
4097,a8,9,a8d8,동(E) 방향 거리 3
4098,a8,10,a8e8,동(E) 방향 거리 4
4099,a8,11,a8f8,동(E) 방향 거리 5
4100,a8,12,a8g8,동(E) 방향 거리 6
4101,a8,13,a8h8,동(E) 방향 거리 7
4102,a8,14,a8a7,남(S) 방향 거리 1
4103,a8,15,a8a6,남(S) 방향 거리 2
4104,a8,16,a8a5,남(S) 방향 거리 3
4105,a8,17,a8a4,남(S) 방향 거리 4
4106,a8,18,a8a3,남(S) 방향 거리 5
4107,a8,19,a8a2,남(S) 방향 거리 6
4108,a8,20,a8a1,남(S) 방향 거리 7
4109,a8,21,,서(W) 방향 거리 1
4110,a8,22,,서(W) 방향 거리 2
4111,a8,23,,서(W) 방향 거리 3
4112,a8,24,,서(W) 방향 거리 4
4113,a8,25,,서(W) 방향 거리 5
4114,a8,26,,서(W) 방향 거리 6
4115,a8,27,,서(W) 방향 거리 7
4116,a8,28,,북동(NE) 방향 거리 1
4117,a8,29,,북동(NE) 방향 거리 2
4118,a8,30,,북동(NE) 방향 거리 3
4119,a8,31,,북동(NE) 방향 거리 4
4120,a8,32,,북동(NE) 방향 거리 5
4121,a8,33,,북동(NE) 방향 거리 6
4122,a8,34,,북동(NE) 방향 거리 7
4123,a8,35,,북서(NW) 방향 거리 1
4124,a8,36,,북서(NW) 방향 거리 2
4125,a8,37,,북서(NW) 방향 거리 3
4126,a8,38,,북서(NW) 방향 거리 4
4127,a8,39,,북서(NW) 방향 거리 5
4128,a8,40,,북서(NW) 방향 거리 6
4129,a8,41,,북서(NW) 방향 거리 7
4130,a8,42,a8b7,남동(SE) 방향 거리 1
4131,a8,43,a8c6,남동(SE) 방향 거리 2
4132,a8,44,a8d5,남동(SE) 방향 거리 3
4133,a8,45,a8e4,남동(SE) 방향 거리 4
4134,a8,46,a8f3,남동(SE) 방향 거리 5
4135,a8,47,a8g2,남동(SE) 방향 거리 6
4136,a8,48,a8h1,남동(SE) 방향 거리 7
4137,a8,49,,남서(SW) 방향 거리 1
4138,a8,50,,남서(SW) 방향 거리 2
4139,a8,51,,남서(SW) 방향 거리 3
4140,a8,52,,남서(SW) 방향 거리 4
4141,a8,53,,남서(SW) 방향 거리 5
4142,a8,54,,남서(SW) 방향 거리 6
4143,a8,55,,남서(SW) 방향 거리 7
4144,a8,56,,"나이트 이동 (+1,+2)"
4145,a8,57,,"나이트 이동 (+2,+1)"
4146,a8,58,a8c7,"나이트 이동 (+2,−1)"
4147,a8,59,a8b6,"나이트 이동 (+1,−2)"
4148,a8,60,,"나이트 이동 (−1,−2)"
4149,a8,61,,"나이트 이동 (−2,−1)"
4150,a8,62,,"나이트 이동 (−2,+1)"
4151,a8,63,,"나이트 이동 (−1,+2)"
4152,a8,64,,폰 직진 승격 → 나이트
4153,a8,65,,폰 직진 승격 → 비숍
4154,a8,66,,폰 직진 승격 → 룩
4155,a8,67,,폰 대각선 우 승격 → 나이트
4156,a8,68,,폰 대각선 우 승격 → 비숍
4157,a8,69,,폰 대각선 우 승격 → 룩
4158,a8,70,,폰 대각선 좌 승격 → 나이트
4159,a8,71,,폰 대각선 좌 승격 → 비숍
4160,a8,72,,폰 대각선 좌 승격 → 룩
4161,b8,0,,북(N) 방향 거리 1
4162,b8,1,,북(N) 방향 거리 2
4163,b8,2,,북(N) 방향 거리 3
4164,b8,3,,북(N) 방향 거리 4
4165,b8,4,,북(N) 방향 거리 5
4166,b8,5,,북(N) 방향 거리 6
4167,b8,6,,북(N) 방향 거리 7
4168,b8,7,b8c8,동(E) 방향 거리 1
4169,b8,8,b8d8,동(E) 방향 거리 2
4170,b8,9,b8e8,동(E) 방향 거리 3
4171,b8,10,b8f8,동(E) 방향 거리 4
4172,b8,11,b8g8,동(E) 방향 거리 5
4173,b8,12,b8h8,동(E) 방향 거리 6
4174,b8,13,,동(E) 방향 거리 7
4175,b8,14,b8b7,남(S) 방향 거리 1
4176,b8,15,b8b6,남(S) 방향 거리 2
4177,b8,16,b8b5,남(S) 방향 거리 3
4178,b8,17,b8b4,남(S) 방향 거리 4
4179,b8,18,b8b3,남(S) 방향 거리 5
4180,b8,19,b8b2,남(S) 방향 거리 6
4181,b8,20,b8b1,남(S) 방향 거리 7
4182,b8,21,b8a8,서(W) 방향 거리 1
4183,b8,22,,서(W) 방향 거리 2
4184,b8,23,,서(W) 방향 거리 3
4185,b8,24,,서(W) 방향 거리 4
4186,b8,25,,서(W) 방향 거리 5
4187,b8,26,,서(W) 방향 거리 6
4188,b8,27,,서(W) 방향 거리 7
4189,b8,28,,북동(NE) 방향 거리 1
4190,b8,29,,북동(NE) 방향 거리 2
4191,b8,30,,북동(NE) 방향 거리 3
4192,b8,31,,북동(NE) 방향 거리 4
4193,b8,32,,북동(NE) 방향 거리 5
4194,b8,33,,북동(NE) 방향 거리 6
4195,b8,34,,북동(NE) 방향 거리 7
4196,b8,35,,북서(NW) 방향 거리 1
4197,b8,36,,북서(NW) 방향 거리 2
4198,b8,37,,북서(NW) 방향 거리 3
4199,b8,38,,북서(NW) 방향 거리 4
4200,b8,39,,북서(NW) 방향 거리 5
4201,b8,40,,북서(NW) 방향 거리 6
4202,b8,41,,북서(NW) 방향 거리 7
4203,b8,42,b8c7,남동(SE) 방향 거리 1
4204,b8,43,b8d6,남동(SE) 방향 거리 2
4205,b8,44,b8e5,남동(SE) 방향 거리 3
4206,b8,45,b8f4,남동(SE) 방향 거리 4
4207,b8,46,b8g3,남동(SE) 방향 거리 5
4208,b8,47,b8h2,남동(SE) 방향 거리 6
4209,b8,48,,남동(SE) 방향 거리 7
4210,b8,49,b8a7,남서(SW) 방향 거리 1
4211,b8,50,,남서(SW) 방향 거리 2
4212,b8,51,,남서(SW) 방향 거리 3
4213,b8,52,,남서(SW) 방향 거리 4
4214,b8,53,,남서(SW) 방향 거리 5
4215,b8,54,,남서(SW) 방향 거리 6
4216,b8,55,,남서(SW) 방향 거리 7
4217,b8,56,,"나이트 이동 (+1,+2)"
4218,b8,57,,"나이트 이동 (+2,+1)"
4219,b8,58,b8d7,"나이트 이동 (+2,−1)"
4220,b8,59,b8c6,"나이트 이동 (+1,−2)"
4221,b8,60,b8a6,"나이트 이동 (−1,−2)"
4222,b8,61,,"나이트 이동 (−2,−1)"
4223,b8,62,,"나이트 이동 (−2,+1)"
4224,b8,63,,"나이트 이동 (−1,+2)"
4225,b8,64,,폰 직진 승격 → 나이트
4226,b8,65,,폰 직진 승격 → 비숍
4227,b8,66,,폰 직진 승격 → 룩
4228,b8,67,,폰 대각선 우 승격 → 나이트
4229,b8,68,,폰 대각선 우 승격 → 비숍
4230,b8,69,,폰 대각선 우 승격 → 룩
4231,b8,70,,폰 대각선 좌 승격 → 나이트
4232,b8,71,,폰 대각선 좌 승격 → 비숍
4233,b8,72,,폰 대각선 좌 승격 → 룩
4234,c8,0,,북(N) 방향 거리 1
4235,c8,1,,북(N) 방향 거리 2
4236,c8,2,,북(N) 방향 거리 3
4237,c8,3,,북(N) 방향 거리 4
4238,c8,4,,북(N) 방향 거리 5
4239,c8,5,,북(N) 방향 거리 6
4240,c8,6,,북(N) 방향 거리 7
4241,c8,7,c8d8,동(E) 방향 거리 1
4242,c8,8,c8e8,동(E) 방향 거리 2
4243,c8,9,c8f8,동(E) 방향 거리 3
4244,c8,10,c8g8,동(E) 방향 거리 4
4245,c8,11,c8h8,동(E) 방향 거리 5
4246,c8,12,,동(E) 방향 거리 6
4247,c8,13,,동(E) 방향 거리 7
4248,c8,14,c8c7,남(S) 방향 거리 1
4249,c8,15,c8c6,남(S) 방향 거리 2
4250,c8,16,c8c5,남(S) 방향 거리 3
4251,c8,17,c8c4,남(S) 방향 거리 4
4252,c8,18,c8c3,남(S) 방향 거리 5
4253,c8,19,c8c2,남(S) 방향 거리 6
4254,c8,20,c8c1,남(S) 방향 거리 7
4255,c8,21,c8b8,서(W) 방향 거리 1
4256,c8,22,c8a8,서(W) 방향 거리 2
4257,c8,23,,서(W) 방향 거리 3
4258,c8,24,,서(W) 방향 거리 4
4259,c8,25,,서(W) 방향 거리 5
4260,c8,26,,서(W) 방향 거리 6
4261,c8,27,,서(W) 방향 거리 7
4262,c8,28,,북동(NE) 방향 거리 1
4263,c8,29,,북동(NE) 방향 거리 2
4264,c8,30,,북동(NE) 방향 거리 3
4265,c8,31,,북동(NE) 방향 거리 4
4266,c8,32,,북동(NE) 방향 거리 5
4267,c8,33,,북동(NE) 방향 거리 6
4268,c8,34,,북동(NE) 방향 거리 7
4269,c8,35,,북서(NW) 방향 거리 1
4270,c8,36,,북서(NW) 방향 거리 2
4271,c8,37,,북서(NW) 방향 거리 3
4272,c8,38,,북서(NW) 방향 거리 4
4273,c8,39,,북서(NW) 방향 거리 5
4274,c8,40,,북서(NW) 방향 거리 6
4275,c8,41,,북서(NW) 방향 거리 7
4276,c8,42,c8d7,남동(SE) 방향 거리 1
4277,c8,43,c8e6,남동(SE) 방향 거리 2
4278,c8,44,c8f5,남동(SE) 방향 거리 3
4279,c8,45,c8g4,남동(SE) 방향 거리 4
4280,c8,46,c8h3,남동(SE) 방향 거리 5
4281,c8,47,,남동(SE) 방향 거리 6
4282,c8,48,,남동(SE) 방향 거리 7
4283,c8,49,c8b7,남서(SW) 방향 거리 1
4284,c8,50,c8a6,남서(SW) 방향 거리 2
4285,c8,51,,남서(SW) 방향 거리 3
4286,c8,52,,남서(SW) 방향 거리 4
4287,c8,53,,남서(SW) 방향 거리 5
4288,c8,54,,남서(SW) 방향 거리 6
4289,c8,55,,남서(SW) 방향 거리 7
4290,c8,56,,"나이트 이동 (+1,+2)"
4291,c8,57,,"나이트 이동 (+2,+1)"
4292,c8,58,c8e7,"나이트 이동 (+2,−1)"
4293,c8,59,c8d6,"나이트 이동 (+1,−2)"
4294,c8,60,c8b6,"나이트 이동 (−1,−2)"
4295,c8,61,c8a7,"나이트 이동 (−2,−1)"
4296,c8,62,,"나이트 이동 (−2,+1)"
4297,c8,63,,"나이트 이동 (−1,+2)"
4298,c8,64,,폰 직진 승격 → 나이트
4299,c8,65,,폰 직진 승격 → 비숍
4300,c8,66,,폰 직진 승격 → 룩
4301,c8,67,,폰 대각선 우 승격 → 나이트
4302,c8,68,,폰 대각선 우 승격 → 비숍
4303,c8,69,,폰 대각선 우 승격 → 룩
4304,c8,70,,폰 대각선 좌 승격 → 나이트
4305,c8,71,,폰 대각선 좌 승격 → 비숍
4306,c8,72,,폰 대각선 좌 승격 → 룩
4307,d8,0,,북(N) 방향 거리 1
4308,d8,1,,북(N) 방향 거리 2
4309,d8,2,,북(N) 방향 거리 3
4310,d8,3,,북(N) 방향 거리 4
4311,d8,4,,북(N) 방향 거리 5
4312,d8,5,,북(N) 방향 거리 6
4313,d8,6,,북(N) 방향 거리 7
4314,d8,7,d8e8,동(E) 방향 거리 1
4315,d8,8,d8f8,동(E) 방향 거리 2
4316,d8,9,d8g8,동(E) 방향 거리 3
4317,d8,10,d8h8,동(E) 방향 거리 4
4318,d8,11,,동(E) 방향 거리 5
4319,d8,12,,동(E) 방향 거리 6
4320,d8,13,,동(E) 방향 거리 7
4321,d8,14,d8d7,남(S) 방향 거리 1
4322,d8,15,d8d6,남(S) 방향 거리 2
4323,d8,16,d8d5,남(S) 방향 거리 3
4324,d8,17,d8d4,남(S) 방향 거리 4
4325,d8,18,d8d3,남(S) 방향 거리 5
4326,d8,19,d8d2,남(S) 방향 거리 6
4327,d8,20,d8d1,남(S) 방향 거리 7
4328,d8,21,d8c8,서(W) 방향 거리 1
4329,d8,22,d8b8,서(W) 방향 거리 2
4330,d8,23,d8a8,서(W) 방향 거리 3
4331,d8,24,,서(W) 방향 거리 4
4332,d8,25,,서(W) 방향 거리 5
4333,d8,26,,서(W) 방향 거리 6
4334,d8,27,,서(W) 방향 거리 7
4335,d8,28,,북동(NE) 방향 거리 1
4336,d8,29,,북동(NE) 방향 거리 2
4337,d8,30,,북동(NE) 방향 거리 3
4338,d8,31,,북동(NE) 방향 거리 4
4339,d8,32,,북동(NE) 방향 거리 5
4340,d8,33,,북동(NE) 방향 거리 6
4341,d8,34,,북동(NE) 방향 거리 7
4342,d8,35,,북서(NW) 방향 거리 1
4343,d8,36,,북서(NW) 방향 거리 2
4344,d8,37,,북서(NW) 방향 거리 3
4345,d8,38,,북서(NW) 방향 거리 4
4346,d8,39,,북서(NW) 방향 거리 5
4347,d8,40,,북서(NW) 방향 거리 6
4348,d8,41,,북서(NW) 방향 거리 7
4349,d8,42,d8e7,남동(SE) 방향 거리 1
4350,d8,43,d8f6,남동(SE) 방향 거리 2
4351,d8,44,d8g5,남동(SE) 방향 거리 3
4352,d8,45,d8h4,남동(SE) 방향 거리 4
4353,d8,46,,남동(SE) 방향 거리 5
4354,d8,47,,남동(SE) 방향 거리 6
4355,d8,48,,남동(SE) 방향 거리 7
4356,d8,49,d8c7,남서(SW) 방향 거리 1
4357,d8,50,d8b6,남서(SW) 방향 거리 2
4358,d8,51,d8a5,남서(SW) 방향 거리 3
4359,d8,52,,남서(SW) 방향 거리 4
4360,d8,53,,남서(SW) 방향 거리 5
4361,d8,54,,남서(SW) 방향 거리 6
4362,d8,55,,남서(SW) 방향 거리 7
4363,d8,56,,"나이트 이동 (+1,+2)"
4364,d8,57,,"나이트 이동 (+2,+1)"
4365,d8,58,d8f7,"나이트 이동 (+2,−1)"
4366,d8,59,d8e6,"나이트 이동 (+1,−2)"
4367,d8,60,d8c6,"나이트 이동 (−1,−2)"
4368,d8,61,d8b7,"나이트 이동 (−2,−1)"
4369,d8,62,,"나이트 이동 (−2,+1)"
4370,d8,63,,"나이트 이동 (−1,+2)"
4371,d8,64,,폰 직진 승격 → 나이트
4372,d8,65,,폰 직진 승격 → 비숍
4373,d8,66,,폰 직진 승격 → 룩
4374,d8,67,,폰 대각선 우 승격 → 나이트
4375,d8,68,,폰 대각선 우 승격 → 비숍
4376,d8,69,,폰 대각선 우 승격 → 룩
4377,d8,70,,폰 대각선 좌 승격 → 나이트
4378,d8,71,,폰 대각선 좌 승격 → 비숍
4379,d8,72,,폰 대각선 좌 승격 → 룩
4380,e8,0,,북(N) 방향 거리 1
4381,e8,1,,북(N) 방향 거리 2
4382,e8,2,,북(N) 방향 거리 3
4383,e8,3,,북(N) 방향 거리 4
4384,e8,4,,북(N) 방향 거리 5
4385,e8,5,,북(N) 방향 거리 6
4386,e8,6,,북(N) 방향 거리 7
4387,e8,7,e8f8,동(E) 방향 거리 1
4388,e8,8,e8g8,동(E) 방향 거리 2
4389,e8,9,e8h8,동(E) 방향 거리 3
4390,e8,10,,동(E) 방향 거리 4
4391,e8,11,,동(E) 방향 거리 5
4392,e8,12,,동(E) 방향 거리 6
4393,e8,13,,동(E) 방향 거리 7
4394,e8,14,e8e7,남(S) 방향 거리 1
4395,e8,15,e8e6,남(S) 방향 거리 2
4396,e8,16,e8e5,남(S) 방향 거리 3
4397,e8,17,e8e4,남(S) 방향 거리 4
4398,e8,18,e8e3,남(S) 방향 거리 5
4399,e8,19,e8e2,남(S) 방향 거리 6
4400,e8,20,e8e1,남(S) 방향 거리 7
4401,e8,21,e8d8,서(W) 방향 거리 1
4402,e8,22,e8c8,서(W) 방향 거리 2
4403,e8,23,e8b8,서(W) 방향 거리 3
4404,e8,24,e8a8,서(W) 방향 거리 4
4405,e8,25,,서(W) 방향 거리 5
4406,e8,26,,서(W) 방향 거리 6
4407,e8,27,,서(W) 방향 거리 7
4408,e8,28,,북동(NE) 방향 거리 1
4409,e8,29,,북동(NE) 방향 거리 2
4410,e8,30,,북동(NE) 방향 거리 3
4411,e8,31,,북동(NE) 방향 거리 4
4412,e8,32,,북동(NE) 방향 거리 5
4413,e8,33,,북동(NE) 방향 거리 6
4414,e8,34,,북동(NE) 방향 거리 7
4415,e8,35,,북서(NW) 방향 거리 1
4416,e8,36,,북서(NW) 방향 거리 2
4417,e8,37,,북서(NW) 방향 거리 3
4418,e8,38,,북서(NW) 방향 거리 4
4419,e8,39,,북서(NW) 방향 거리 5
4420,e8,40,,북서(NW) 방향 거리 6
4421,e8,41,,북서(NW) 방향 거리 7
4422,e8,42,e8f7,남동(SE) 방향 거리 1
4423,e8,43,e8g6,남동(SE) 방향 거리 2
4424,e8,44,e8h5,남동(SE) 방향 거리 3
4425,e8,45,,남동(SE) 방향 거리 4
4426,e8,46,,남동(SE) 방향 거리 5
4427,e8,47,,남동(SE) 방향 거리 6
4428,e8,48,,남동(SE) 방향 거리 7
4429,e8,49,e8d7,남서(SW) 방향 거리 1
4430,e8,50,e8c6,남서(SW) 방향 거리 2
4431,e8,51,e8b5,남서(SW) 방향 거리 3
4432,e8,52,e8a4,남서(SW) 방향 거리 4
4433,e8,53,,남서(SW) 방향 거리 5
4434,e8,54,,남서(SW) 방향 거리 6
4435,e8,55,,남서(SW) 방향 거리 7
4436,e8,56,,"나이트 이동 (+1,+2)"
4437,e8,57,,"나이트 이동 (+2,+1)"
4438,e8,58,e8g7,"나이트 이동 (+2,−1)"
4439,e8,59,e8f6,"나이트 이동 (+1,−2)"
4440,e8,60,e8d6,"나이트 이동 (−1,−2)"
4441,e8,61,e8c7,"나이트 이동 (−2,−1)"
4442,e8,62,,"나이트 이동 (−2,+1)"
4443,e8,63,,"나이트 이동 (−1,+2)"
4444,e8,64,,폰 직진 승격 → 나이트
4445,e8,65,,폰 직진 승격 → 비숍
4446,e8,66,,폰 직진 승격 → 룩
4447,e8,67,,폰 대각선 우 승격 → 나이트
4448,e8,68,,폰 대각선 우 승격 → 비숍
4449,e8,69,,폰 대각선 우 승격 → 룩
4450,e8,70,,폰 대각선 좌 승격 → 나이트
4451,e8,71,,폰 대각선 좌 승격 → 비숍
4452,e8,72,,폰 대각선 좌 승격 → 룩
4453,f8,0,,북(N) 방향 거리 1
4454,f8,1,,북(N) 방향 거리 2
4455,f8,2,,북(N) 방향 거리 3
4456,f8,3,,북(N) 방향 거리 4
4457,f8,4,,북(N) 방향 거리 5
4458,f8,5,,북(N) 방향 거리 6
4459,f8,6,,북(N) 방향 거리 7
4460,f8,7,f8g8,동(E) 방향 거리 1
4461,f8,8,f8h8,동(E) 방향 거리 2
4462,f8,9,,동(E) 방향 거리 3
4463,f8,10,,동(E) 방향 거리 4
4464,f8,11,,동(E) 방향 거리 5
4465,f8,12,,동(E) 방향 거리 6
4466,f8,13,,동(E) 방향 거리 7
4467,f8,14,f8f7,남(S) 방향 거리 1
4468,f8,15,f8f6,남(S) 방향 거리 2
4469,f8,16,f8f5,남(S) 방향 거리 3
4470,f8,17,f8f4,남(S) 방향 거리 4
4471,f8,18,f8f3,남(S) 방향 거리 5
4472,f8,19,f8f2,남(S) 방향 거리 6
4473,f8,20,f8f1,남(S) 방향 거리 7
4474,f8,21,f8e8,서(W) 방향 거리 1
4475,f8,22,f8d8,서(W) 방향 거리 2
4476,f8,23,f8c8,서(W) 방향 거리 3
4477,f8,24,f8b8,서(W) 방향 거리 4
4478,f8,25,f8a8,서(W) 방향 거리 5
4479,f8,26,,서(W) 방향 거리 6
4480,f8,27,,서(W) 방향 거리 7
4481,f8,28,,북동(NE) 방향 거리 1
4482,f8,29,,북동(NE) 방향 거리 2
4483,f8,30,,북동(NE) 방향 거리 3
4484,f8,31,,북동(NE) 방향 거리 4
4485,f8,32,,북동(NE) 방향 거리 5
4486,f8,33,,북동(NE) 방향 거리 6
4487,f8,34,,북동(NE) 방향 거리 7
4488,f8,35,,북서(NW) 방향 거리 1
4489,f8,36,,북서(NW) 방향 거리 2
4490,f8,37,,북서(NW) 방향 거리 3
4491,f8,38,,북서(NW) 방향 거리 4
4492,f8,39,,북서(NW) 방향 거리 5
4493,f8,40,,북서(NW) 방향 거리 6
4494,f8,41,,북서(NW) 방향 거리 7
4495,f8,42,f8g7,남동(SE) 방향 거리 1
4496,f8,43,f8h6,남동(SE) 방향 거리 2
4497,f8,44,,남동(SE) 방향 거리 3
4498,f8,45,,남동(SE) 방향 거리 4
4499,f8,46,,남동(SE) 방향 거리 5
4500,f8,47,,남동(SE) 방향 거리 6
4501,f8,48,,남동(SE) 방향 거리 7
4502,f8,49,f8e7,남서(SW) 방향 거리 1
4503,f8,50,f8d6,남서(SW) 방향 거리 2
4504,f8,51,f8c5,남서(SW) 방향 거리 3
4505,f8,52,f8b4,남서(SW) 방향 거리 4
4506,f8,53,f8a3,남서(SW) 방향 거리 5
4507,f8,54,,남서(SW) 방향 거리 6
4508,f8,55,,남서(SW) 방향 거리 7
4509,f8,56,,"나이트 이동 (+1,+2)"
4510,f8,57,,"나이트 이동 (+2,+1)"
4511,f8,58,f8h7,"나이트 이동 (+2,−1)"
4512,f8,59,f8g6,"나이트 이동 (+1,−2)"
4513,f8,60,f8e6,"나이트 이동 (−1,−2)"
4514,f8,61,f8d7,"나이트 이동 (−2,−1)"
4515,f8,62,,"나이트 이동 (−2,+1)"
4516,f8,63,,"나이트 이동 (−1,+2)"
4517,f8,64,,폰 직진 승격 → 나이트
4518,f8,65,,폰 직진 승격 → 비숍
4519,f8,66,,폰 직진 승격 → 룩
4520,f8,67,,폰 대각선 우 승격 → 나이트
4521,f8,68,,폰 대각선 우 승격 → 비숍
4522,f8,69,,폰 대각선 우 승격 → 룩
4523,f8,70,,폰 대각선 좌 승격 → 나이트
4524,f8,71,,폰 대각선 좌 승격 → 비숍
4525,f8,72,,폰 대각선 좌 승격 → 룩
4526,g8,0,,북(N) 방향 거리 1
4527,g8,1,,북(N) 방향 거리 2
4528,g8,2,,북(N) 방향 거리 3
4529,g8,3,,북(N) 방향 거리 4
4530,g8,4,,북(N) 방향 거리 5
4531,g8,5,,북(N) 방향 거리 6
4532,g8,6,,북(N) 방향 거리 7
4533,g8,7,g8h8,동(E) 방향 거리 1
4534,g8,8,,동(E) 방향 거리 2
4535,g8,9,,동(E) 방향 거리 3
4536,g8,10,,동(E) 방향 거리 4
4537,g8,11,,동(E) 방향 거리 5
4538,g8,12,,동(E) 방향 거리 6
4539,g8,13,,동(E) 방향 거리 7
4540,g8,14,g8g7,남(S) 방향 거리 1
4541,g8,15,g8g6,남(S) 방향 거리 2
4542,g8,16,g8g5,남(S) 방향 거리 3
4543,g8,17,g8g4,남(S) 방향 거리 4
4544,g8,18,g8g3,남(S) 방향 거리 5
4545,g8,19,g8g2,남(S) 방향 거리 6
4546,g8,20,g8g1,남(S) 방향 거리 7
4547,g8,21,g8f8,서(W) 방향 거리 1
4548,g8,22,g8e8,서(W) 방향 거리 2
4549,g8,23,g8d8,서(W) 방향 거리 3
4550,g8,24,g8c8,서(W) 방향 거리 4
4551,g8,25,g8b8,서(W) 방향 거리 5
4552,g8,26,g8a8,서(W) 방향 거리 6
4553,g8,27,,서(W) 방향 거리 7
4554,g8,28,,북동(NE) 방향 거리 1
4555,g8,29,,북동(NE) 방향 거리 2
4556,g8,30,,북동(NE) 방향 거리 3
4557,g8,31,,북동(NE) 방향 거리 4
4558,g8,32,,북동(NE) 방향 거리 5
4559,g8,33,,북동(NE) 방향 거리 6
4560,g8,34,,북동(NE) 방향 거리 7
4561,g8,35,,북서(NW) 방향 거리 1
4562,g8,36,,북서(NW) 방향 거리 2
4563,g8,37,,북서(NW) 방향 거리 3
4564,g8,38,,북서(NW) 방향 거리 4
4565,g8,39,,북서(NW) 방향 거리 5
4566,g8,40,,북서(NW) 방향 거리 6
4567,g8,41,,북서(NW) 방향 거리 7
4568,g8,42,g8h7,남동(SE) 방향 거리 1
4569,g8,43,,남동(SE) 방향 거리 2
4570,g8,44,,남동(SE) 방향 거리 3
4571,g8,45,,남동(SE) 방향 거리 4
4572,g8,46,,남동(SE) 방향 거리 5
4573,g8,47,,남동(SE) 방향 거리 6
4574,g8,48,,남동(SE) 방향 거리 7
4575,g8,49,g8f7,남서(SW) 방향 거리 1
4576,g8,50,g8e6,남서(SW) 방향 거리 2
4577,g8,51,g8d5,남서(SW) 방향 거리 3
4578,g8,52,g8c4,남서(SW) 방향 거리 4
4579,g8,53,g8b3,남서(SW) 방향 거리 5
4580,g8,54,g8a2,남서(SW) 방향 거리 6
4581,g8,55,,남서(SW) 방향 거리 7
4582,g8,56,,"나이트 이동 (+1,+2)"
4583,g8,57,,"나이트 이동 (+2,+1)"
4584,g8,58,,"나이트 이동 (+2,−1)"
4585,g8,59,g8h6,"나이트 이동 (+1,−2)"
4586,g8,60,g8f6,"나이트 이동 (−1,−2)"
4587,g8,61,g8e7,"나이트 이동 (−2,−1)"
4588,g8,62,,"나이트 이동 (−2,+1)"
4589,g8,63,,"나이트 이동 (−1,+2)"
4590,g8,64,,폰 직진 승격 → 나이트
4591,g8,65,,폰 직진 승격 → 비숍
4592,g8,66,,폰 직진 승격 → 룩
4593,g8,67,,폰 대각선 우 승격 → 나이트
4594,g8,68,,폰 대각선 우 승격 → 비숍
4595,g8,69,,폰 대각선 우 승격 → 룩
4596,g8,70,,폰 대각선 좌 승격 → 나이트
4597,g8,71,,폰 대각선 좌 승격 → 비숍
4598,g8,72,,폰 대각선 좌 승격 → 룩
4599,h8,0,,북(N) 방향 거리 1
4600,h8,1,,북(N) 방향 거리 2
